Id,MSSubClass,MSZoning,LotFrontage,LotArea,Alley,LotShape,LandContour,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallCond,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterCond,Foundation,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,Heating,HeatingQC,CentralAir,Electrical,2ndFlrSF,LowQualFinSF,BsmtFullBath,BsmtHalfBath,HalfBath,BedroomAbvGr,KitchenAbvGr,Functional,Fireplaces,FireplaceQu,GarageType,GarageFinish,GarageCars,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,QualSF,TotalBath,meanRmsSF
394,30,RL,4.248495242049359,8.915566545710645,NaN,Reg,Lvl,Corner,Gtl,BrkSide,Feedr,Norm,1Fam,1Story,5,1950,Gable,CompShg,WdShing,Wd Shng,None,0.0,3,CBlock,3,No,Rec,266,Unf,0,522,GasA,3,Y,FuseA,0,0,0,0,0,2,1,Typ,2,3,Attchd,Unf,0,3,3,Y,0,0,0,0,0,GdWo,NaN,0,4,2006,WD,Abnorml,11.51293546492023,8.74909824839902,1.0,5.288267030694535
395,50,RL,4.110873864173311,9.2237500588861,NaN,Reg,Lvl,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,6,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,CBlock,3,No,Unf,0,Unf,0,735,GasA,4,Y,FuseA,299,0,0,0,0,2,1,Typ,0,4,Detchd,Unf,1,3,3,Y,0,39,0,0,0,NaN,NaN,0,7,2007,WD,Normal,11.599112335481124,9.087720658428273,1.0,5.336576078665127
396,20,RL,4.23410650459726,9.166597449028265,NaN,Reg,Lvl,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,6,1956,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,CBlock,3,Av,BLQ,739,Unf,0,405,GasA,3,Y,SBrkr,0,0,1,0,0,3,1,Typ,0,4,Attchd,Unf,1,3,3,Y,44,0,0,0,0,NaN,NaN,0,6,2010,WD,Normal,11.767575435251748,9.344958673700944,2.0,5.255757752129241
397,20,RL,4.110873864173311,8.881975184248867,NaN,Reg,Low,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,1972,Hip,CompShg,MetalSd,MetalSd,None,0.0,3,CBlock,3,Av,Rec,777,Unf,0,117,GasA,3,Y,SBrkr,0,0,0,0,0,2,1,Typ,0,4,Detchd,RFn,2,3,3,Y,215,0,0,0,0,NaN,NaN,0,9,2009,WD,Normal,11.719947764402807,9.098402718735318,1.0,5.0106352940962555
398,60,RL,4.248495242049359,8.934718614016768,NaN,Reg,Lvl,Inside,Gtl,NAmes,PosN,Norm,1Fam,2Story,5,1962,Gable,CompShg,VinylSd,VinylSd,BrkFace,288.0,3,CBlock,3,No,ALQ,540,Unf,0,324,GasA,3,Y,SBrkr,936,0,0,0,0,4,1,Typ,1,3,Attchd,RFn,1,3,3,Y,0,168,0,0,0,NaN,NaN,0,7,2007,WD,Normal,12.040614105490253,9.50159106930499,2.0,5.427150238391005
399,30,RM,4.110873864173311,9.101417964751995,NaN,Reg,Lvl,Corner,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,2,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,2,BrkTil,1,No,Unf,0,Unf,0,961,GasA,4,Y,Mix,0,0,0,0,0,2,1,Maj2,0,4,Detchd,Unf,1,1,1,N,0,0,0,0,0,NaN,NaN,0,11,2007,WD,Abnorml,11.112462823634855,9.229260256828693,1.0,5.195730777772936
400,60,FV,4.189654742026425,9.002824076547672,NaN,Reg,Lvl,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,5,2007,Gable,CompShg,CemntBd,CmentBd,Stone,100.0,3,PConc,3,No,GLQ,812,Unf,0,280,GasA,5,Y,SBrkr,438,0,1,0,0,2,1,Typ,0,4,Attchd,Fin,2,3,3,Y,0,168,0,0,0,NaN,NaN,0,10,2009,WD,Normal,12.392556361841777,9.825255704266555,3.0,5.404606022778685
401,120,RL,3.6635616461296463,9.613402595468036,NaN,IR2,Lvl,Inside,Gtl,Veenker,Norm,Norm,TwnhsE,1Story,5,1996,Gable,CompShg,BrkFace,BrkFace,None,0.0,3,PConc,3,No,GLQ,786,Unf,0,474,GasA,5,Y,SBrkr,0,0,1,0,1,1,1,Typ,2,4,Attchd,Fin,2,3,3,Y,120,30,0,0,224,NaN,NaN,0,12,2008,WD,Normal,12.411056299528171,9.922554615253354,2.5,5.777652323222656
402,20,RL,4.189654742026425,9.078864009187797,NaN,IR1,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,2005,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,PConc,3,Av,GLQ,24,Unf,0,1286,GasA,5,Y,SBrkr,0,0,0,0,0,3,1,Typ,1,4,Attchd,Fin,2,3,3,Y,0,0,0,0,0,NaN,NaN,0,7,2006,New,Partial,12.013646205940514,9.816894269951032,2.0,5.390592642657207
403,30,RL,4.110873864173311,9.23024103368252,NaN,Reg,Lvl,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,8,1997,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,PConc,3,No,Unf,0,Unf,0,672,GasA,5,Y,SBrkr,0,0,0,0,0,2,1,Typ,0,4,Detchd,Unf,1,3,3,N,168,0,0,0,0,GdPrv,NaN,0,8,2008,WD,Normal,11.58989576532275,8.812992231969966,1.0,5.1298987149230735
404,60,RL,4.543294782270004,9.400216653174247,NaN,Reg,Lvl,Corner,Gtl,NoRidge,Norm,Norm,1Fam,2Story,5,1998,Hip,CompShg,VinylSd,VinylSd,BrkFace,650.0,3,PConc,3,No,Unf,0,Unf,0,1141,GasA,4,Y,SBrkr,1098,0,0,0,1,4,1,Typ,1,3,BuiltIn,Fin,2,3,3,Y,144,123,0,0,0,NaN,NaN,0,7,2006,WD,Abnorml,12.460718739865236,10.212184752202996,2.5,5.426270730858498
405,60,RL,4.248495242049359,9.24619002486988,NaN,IR1,Lvl,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,5,1996,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,PConc,3,No,Unf,0,Unf,0,806,GasA,4,Y,SBrkr,766,0,0,0,1,3,1,Typ,1,3,BuiltIn,Fin,2,3,3,Y,0,40,0,0,0,NaN,NaN,0,5,2007,WD,Normal,12.031725210748633,9.565844630930576,2.5,5.4186368652003285
406,20,RL,4.248495242049359,9.209540051805414,NaN,IR1,Lvl,Corner,Gtl,Sawyer,Feedr,Norm,1Fam,1Story,4,1993,Gable,CompShg,Plywood,Plywood,None,0.0,3,CBlock,3,No,BLQ,1116,Unf,0,165,GasA,5,Y,SBrkr,0,0,1,0,0,3,1,Min1,1,3,Attchd,Unf,2,3,3,Y,120,78,0,0,0,GdWo,NaN,0,6,2009,WD,Normal,11.918397239722838,9.359191318708538,3.0,5.31566600488265
407,50,RL,3.9512437185814275,9.257319373170178,NaN,Reg,Lvl,Inside,Gtl,SWISU,Norm,Norm,1Fam,1.5Fin,5,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,BrkTil,3,No,Unf,0,Unf,0,1064,GasA,5,Y,FuseA,0,473,0,0,0,3,1,Maj2,0,4,Detchd,Unf,1,3,3,Y,0,0,0,0,0,NaN,NaN,0,3,2008,WD,Normal,11.652696102959753,9.50159106930499,1.0,5.274707500908903
408,70,RL,4.1588830833596715,9.653550746326605,NaN,Reg,Lvl,Inside,Gtl,Crawfor,Norm,Norm,1Fam,2Story,7,1976,Gable,CompShg,Wd Sdng,Plywood,None,0.0,3,BrkTil,3,No,Unf,0,Unf,0,840,GasA,5,Y,SBrkr,840,0,0,0,0,4,1,Typ,0,4,Attchd,Unf,1,3,3,Y,0,0,160,0,0,NaN,NaN,0,3,2008,WD,Normal,12.083910661257521,9.623839785112668,2.0,5.351858133476067
409,60,RL,4.700480365792417,9.557823197546,NaN,Reg,Lvl,Corner,Gtl,NridgHt,Norm,Norm,1Fam,2Story,5,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,350.0,3,PConc,4,No,Unf,0,Unf,0,1063,GasA,5,Y,SBrkr,1101,0,0,0,1,3,1,Typ,1,4,Attchd,RFn,3,3,3,Y,192,62,0,0,0,NaN,NaN,0,8,2007,New,Partial,12.54254845357358,10.027738514873985,2.5,5.49031418886541
410,60,FV,4.454347296253507,9.287394001418473,NaN,Reg,Lvl,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,5,2008,Gable,CompShg,VinylSd,VinylSd,Stone,100.0,3,PConc,3,No,GLQ,789,Unf,0,245,GasA,5,Y,SBrkr,1028,0,1,0,1,3,1,Typ,1,4,Attchd,Fin,3,3,3,Y,0,102,0,0,0,NaN,NaN,0,4,2008,New,Partial,12.73596827534975,10.122502593266558,3.5,5.563562093880882
411,20,RL,4.23410650459726,9.166597449028265,NaN,Reg,Lvl,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,3,1958,Gable,CompShg,BrkComm,Brk Cmn,None,0.0,2,CBlock,2,No,Unf,0,Unf,0,1276,GasA,3,Y,FuseA,0,0,0,0,0,3,1,Mod,0,4,Attchd,Unf,1,3,3,Y,0,0,0,0,0,NaN,NaN,0,6,2009,COD,Abnorml,11.002116507732017,9.454148923733976,1.0,5.545958389462633
412,190,RL,4.61512051684126,10.453081864230466,NaN,Reg,Bnk,Inside,Gtl,Gilbert,Norm,Norm,2fmCon,1Story,5,1955,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,CBlock,3,Mn,Rec,1056,Unf,0,0,GasA,3,N,SBrkr,0,0,1,0,0,3,1,Typ,0,4,Attchd,Fin,2,3,3,Y,264,0,0,0,0,NaN,NaN,0,1,2006,WD,Normal,11.884495917930655,9.264923249746474,2.0,5.357529226179882
413,20,FV,4.248495242049359,8.390268497842571,NaN,IR2,Lvl,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,5,2009,Gable,CompShg,MetalSd,MetalSd,Stone,432.0,3,PConc,3,Av,GLQ,578,Unf,0,892,GasA,5,Y,SBrkr,0,0,1,0,1,2,1,Typ,1,4,Attchd,Fin,2,3,3,Y,0,144,0,0,0,NaN,NaN,0,6,2010,New,Partial,12.310437165348775,9.934840860194123,3.5,5.357259902181487
414,30,RM,4.04305126783455,9.10063710688422,Grvl,Reg,Lvl,Inside,Gtl,OldTown,Artery,Norm,1Fam,1Story,6,1950,Gable,CompShg,WdShing,Wd Shng,None,0.0,3,CBlock,3,No,Unf,0,Unf,0,1008,GasA,4,Y,FuseA,0,0,0,0,0,2,1,Typ,1,4,Detchd,Unf,2,3,3,Y,0,0,130,0,0,NaN,NaN,0,3,2010,WD,Normal,11.652696102959753,9.228278517107196,1.0,5.330784556685538
415,60,RL,4.0943445622221,9.326254996572539,NaN,IR2,Lvl,CulDSac,Gtl,SawyerW,Norm,Norm,1Fam,2Story,5,1993,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,PConc,3,No,BLQ,50,GLQ,531,499,GasA,5,Y,SBrkr,1017,0,0,1,1,3,1,Typ,1,3,Attchd,Unf,3,3,3,Y,196,187,0,0,0,NaN,NaN,0,12,2008,WD,Normal,12.337105293891872,10.009647748364518,3.0,5.455321115357702
416,20,RL,4.30406509320417,9.093806555720231,NaN,IR1,Lvl,Inside,Gtl,Gilbert,Norm,Norm,1Fam,1Story,5,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,PConc,3,Av,GLQ,24,Unf,0,1316,GasA,5,Y,SBrkr,0,0,0,0,0,3,1,Typ,0,4,Attchd,Fin,2,3,3,Y,100,30,0,0,0,NaN,NaN,0,8,2007,New,Partial,12.106997888588934,9.83953552604361,2.0,5.413133040976618
417,60,RL,4.31748811353631,8.967631665167133,NaN,Reg,Lvl,Inside,Gtl,Sawyer,Norm,Norm,1Fam,2Story,7,1978,Hip,CompShg,HdBoard,HdBoard,BrkFace,203.0,3,CBlock,3,No,ALQ,209,Unf,0,463,GasA,3,Y,SBrkr,728,0,0,0,1,3,1,Typ,1,3,Attchd,Fin,2,3,3,Y,0,0,0,0,0,NaN,NaN,0,3,2006,WD,Normal,11.915058360753719,9.428109506952937,1.5,5.456744603142555
418,70,RL,4.465908118654584,10.017753298664472,NaN,IR1,Lvl,Inside,Gtl,Crawfor,Feedr,Norm,1Fam,2Story,6,1950,Hip,CompShg,Wd Sdng,Stucco,None,0.0,3,BrkTil,3,No,BLQ,1128,Unf,0,242,GasW,3,N,FuseA,1254,0,1,0,1,4,1,Typ,1,4,Detchd,Unf,3,3,3,N,0,0,0,0,0,NaN,NaN,0,11,2007,WD,Normal,12.384223015005313,10.084349711593731,3.5,5.573673789309181
419,50,RL,4.110873864173311,9.007121989469242,NaN,Reg,Lvl,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,6,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,BrkTil,3,No,ALQ,312,Unf,0,444,GasA,2,N,FuseF,378,0,1,0,1,3,1,Typ,0,4,Detchd,Unf,1,3,3,P,0,0,0,0,0,NaN,NaN,0,4,2007,WD,AdjLand,11.744045122410057,9.153875834995056,2.5,5.093750200806762
420,20,RL,4.189654742026425,9.042040056544483,NaN,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,1968,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,CBlock,3,No,BLQ,775,Unf,0,281,GasA,5,Y,SBrkr,0,0,1,0,0,3,1,Typ,1,2,Attchd,Unf,1,3,3,Y,0,85,184,0,0,NaN,NaN,0,7,2010,WD,Normal,11.863589378812122,9.264923249746474,2.0,5.176149732573829
421,90,RM,4.3694478524670215,8.862341963516347,NaN,Reg,Lvl,Inside,Gtl,Mitchel,Norm,Norm,Duplex,SFoyer,5,1998,Gable,CompShg,VinylSd,VinylSd,BrkFace,200.0,4,PConc,4,Gd,GLQ,1309,Unf,0,35,GasA,5,Y,SBrkr,0,0,2,0,0,2,2,Typ,0,4,Attchd,Fin,4,3,3,Y,0,0,0,0,0,NaN,NaN,0,11,2008,WD,Alloca,12.237091546357338,9.842515995544645,4.0,5.1298987149230735
422,20,RL,4.248495242049359,9.719324300862802,NaN,IR1,Lvl,FR2,Gtl,NWAmes,Norm,Norm,1Fam,1Story,7,2000,Gable,CompShg,CemntBd,CmentBd,Stone,126.0,3,CBlock,3,No,ALQ,1246,Unf,0,356,GasA,4,Y,SBrkr,0,0,0,1,0,3,1,Typ,1,3,Attchd,Fin,2,3,3,Y,240,0,0,0,0,NaN,NaN,0,6,2009,WD,Normal,12.278397958261774,9.863966794373844,2.5,5.304547916298673
423,20,RL,4.61512051684126,9.987415012471414,NaN,Reg,HLS,Inside,Mod,Mitchel,Artery,Norm,1Fam,1Story,5,1954,Hip,CompShg,HdBoard,HdBoard,None,0.0,3,CBlock,3,No,Unf,0,Unf,0,988,GasA,5,Y,FuseA,0,0,0,0,0,2,1,Typ,0,4,Attchd,RFn,2,3,3,N,0,0,0,0,0,NaN,NaN,0,2,2008,WD,Normal,11.635151947212842,9.198369000194964,1.0,5.5134287461649825
424,60,RL,4.394449154672439,9.127067452782361,NaN,Reg,Lvl,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,5,1998,Gable,CompShg,VinylSd,VinylSd,BrkFace,473.0,3,PConc,3,No,GLQ,986,Unf,0,484,GasA,4,Y,SBrkr,1160,0,1,0,1,4,1,Typ,1,3,Attchd,Fin,3,3,3,Y,0,66,0,0,0,NaN,NaN,0,6,2008,WD,Normal,12.660331092405906,10.39821428171237,3.5,5.798334791597424
425,20,RL,4.290459441148391,9.105090961257085,NaN,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,1956,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,74.0,3,CBlock,3,No,LwQ,616,Unf,0,580,GasA,4,Y,FuseA,0,0,1,0,0,2,1,Typ,1,4,Attchd,RFn,1,3,3,Y,0,44,0,0,0,NaN,NaN,0,5,2008,WD,Normal,11.842236406331555,9.57171425857138,2.0,5.2999826458670976
426,60,RM,4.110873864173311,8.12533508671429,Grvl,Reg,HLS,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,8,1992,Gable,CompShg,HdBoard,HdBoard,None,0.0,4,CBlock,3,No,Unf,0,Unf,0,651,GasA,4,Y,SBrkr,682,0,0,0,1,3,1,Typ,2,4,Detchd,Unf,1,3,3,P,0,0,126,0,0,NaN,NaN,0,9,2009,WD,Normal,11.813037464800539,9.566685261452934,1.5,5.448890225027411
427,80,RL,4.248495242049359,9.45727857185611,NaN,Reg,Low,Inside,Mod,SawyerW,Norm,Norm,1Fam,SLvl,5,1989,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,145.0,3,PConc,3,Gd,GLQ,1518,Unf,0,0,GasA,4,Y,SBrkr,0,0,1,1,0,2,1,Typ,1,3,Attchd,Fin,2,3,3,Y,80,0,0,0,396,NaN,NaN,0,8,2009,WD,Normal,12.524530013005734,10.004915345166241,3.5,5.7984864101254985
428,20,RL,4.356708826689592,9.058819564334941,NaN,IR1,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,1957,Hip,CompShg,MetalSd,MetalSd,None,0.0,3,CBlock,3,No,Rec,288,Unf,0,619,GasA,5,Y,SBrkr,0,0,0,0,0,3,1,Typ,0,4,Detchd,Unf,1,3,3,Y,0,0,0,0,0,NaN,NaN,0,7,2008,WD,Normal,11.599185726610004,8.889721799278137,1.0,5.206202077640231
429,20,RL,4.174387269895637,8.81922185757494,NaN,Reg,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,2007,Gable,CompShg,VinylSd,VinylSd,BrkFace,108.0,3,PConc,3,No,GLQ,664,Unf,0,544,GasA,5,Y,SBrkr,0,0,1,0,0,2,1,Typ,0,4,Attchd,RFn,2,3,3,Y,105,54,0,0,0,NaN,NaN,0,9,2007,New,Partial,12.182809136284991,9.735837835974042,3.0,5.309916502391388
430,20,RL,4.875197323201151,9.346443454968522,NaN,IR1,Lvl,Corner,Gtl,Timber,Norm,Norm,1Fam,1Story,5,1988,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,CBlock,3,Mn,GLQ,1005,Unf,0,387,GasA,3,Y,SBrkr,0,0,1,0,0,3,1,Typ,1,3,Attchd,Unf,2,3,3,Y,0,0,169,0,0,NaN,NaN,0,3,2009,WD,Normal,12.07254696717504,9.730621154512928,3.0,5.4652432378640174
431,160,RM,3.091042453358316,7.427144133408616,NaN,Reg,Lvl,Inside,Gtl,BrDale,Norm,Norm,Twnhs,2Story,5,1971,Gable,CompShg,HdBoard,HdBoard,BrkFace,232.0,3,CBlock,3,No,ALQ,387,Unf,0,96,GasA,3,Y,SBrkr,504,0,0,0,1,2,1,Typ,0,4,Detchd,Unf,1,3,3,Y,0,0,0,0,0,NaN,NaN,0,7,2008,COD,Abnorml,11.355113089309977,9.084890521258767,1.5,5.5124201732100975
432,50,RM,4.110873864173311,8.628197749459149,NaN,IR1,Bnk,Inside,Gtl,OldTown,Feedr,Norm,1Fam,1.5Fin,7,1998,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,BrkTil,3,No,Unf,0,Unf,0,901,GasA,4,Y,SBrkr,110,0,0,0,0,4,1,Typ,0,4,Attchd,Unf,0,3,3,N,0,98,0,0,0,MnPrv,NaN,0,9,2008,ConLD,Abnorml,11.288543647320601,9.441055188786711,1.0,5.148324696869442
433,160,RM,3.2188758248682006,7.560601162768557,NaN,Reg,Lvl,Inside,Gtl,BrDale,Norm,Norm,TwnhsE,2Story,5,1971,Gable,CompShg,HdBoard,HdBoard,BrkFace,376.0,3,CBlock,3,No,ALQ,471,Unf,0,294,GasA,5,Y,SBrkr,600,0,1,0,1,2,1,Min1,0,4,Detchd,Unf,2,3,3,Y,240,36,0,0,0,NaN,NaN,0,8,2007,WD,Normal,11.715874472198905,9.273409063443166,2.5,5.43153621033426
434,60,RL,4.61512051684126,9.290998274993637,NaN,IR1,Lvl,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,5,1998,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,PConc,3,No,Unf,0,Unf,0,926,GasA,5,Y,SBrkr,678,0,0,0,1,3,1,Typ,1,3,Attchd,Fin,2,3,3,Y,0,36,0,0,0,NaN,NaN,0,7,2008,WD,Normal,12.10625783509458,9.627799924932715,2.5,5.4387002341216615
435,180,RM,3.091042453358316,7.544861068658458,NaN,Reg,Lvl,Inside,Gtl,MeadowV,Norm,Norm,Twnhs,SFoyer,7,1972,Gable,CompShg,CemntBd,CmentBd,None,0.0,4,CBlock,3,Av,ALQ,495,Unf,0,135,GasA,4,Y,SBrkr,0,0,1,0,0,1,1,Typ,0,4,Attchd,Unf,0,3,3,Y,88,0,0,0,0,NaN,NaN,0,6,2008,WD,Normal,11.302216779257382,8.525359754082631,2.0,5.351858133476067
436,60,RL,3.784189633918261,9.275003885301905,NaN,IR2,Lvl,CulDSac,Gtl,CollgCr,PosN,Norm,1Fam,2Story,6,1996,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,PConc,3,Av,GLQ,385,ALQ,344,70,GasA,5,Y,SBrkr,834,0,1,0,1,3,1,Typ,1,3,Attchd,RFn,2,3,3,Y,158,61,0,0,0,NaN,NaN,0,4,2009,ConLw,Normal,12.264346270624157,9.7538848483049,3.5,5.627021413522739
437,50,RM,3.713572066704308,8.38958706681109,NaN,Reg,Lvl,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,8,1950,Gable,CompShg,Stucco,Stucco,None,0.0,3,BrkTil,3,No,Unf,0,Unf,0,648,GasA,3,Y,FuseA,384,0,0,0,0,2,1,Typ,0,4,Detchd,Unf,2,3,3,Y,0,0,0,0,0,NaN,NaN,0,10,2006,WD,Normal,11.661354090741,9.268326221174837,1.0,5.232889561225582
438,45,RM,3.9318256327243257,8.699681400989514,NaN,Reg,Lvl,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Unf,7,2004,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,PConc,3,No,Unf,0,Unf,0,884,GasA,4,Y,SBrkr,0,0,0,0,0,2,1,Typ,0,4,Detchd,Unf,1,3,3,Y,0,0,105,0,0,NaN,NaN,0,1,2009,WD,Normal,11.686887175419702,9.280705634636746,1.0,5.424950017481403
439,30,RL,3.713572066704308,8.361941906144946,NaN,Reg,Lvl,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1Story,6,2002,Gable,CompShg,WdShing,Stucco,None,0.0,3,PConc,3,No,LwQ,365,Unf,0,75,GasA,3,N,SBrkr,0,0,0,0,0,2,1,Typ,1,4,Detchd,Unf,1,4,3,P,0,0,34,0,0,MnPrv,NaN,0,3,2007,WD,Normal,11.411457364027745,8.643120748014027,1.0,5.161924741642482
440,50,RL,4.219507705176107,9.42181611842271,Grvl,Reg,Lvl,Corner,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,8,2000,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,BrkTil,2,Mn,Unf,0,Unf,0,684,GasA,4,Y,SBrkr,512,0,0,0,0,3,1,Typ,0,4,Detchd,Unf,2,3,3,Y,0,46,0,0,0,GdPrv,Shed,800,8,2009,ConLI,Normal,11.608244735642321,9.33087517360492,1.0,5.146663566919366
441,20,RL,4.663439094112067,9.644198554585564,NaN,Reg,Lvl,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,5,2008,Hip,CompShg,VinylSd,VinylSd,Stone,200.0,3,PConc,3,Gd,GLQ,1767,ALQ,539,788,GasA,5,Y,SBrkr,0,0,1,0,0,2,1,Typ,2,4,Attchd,Fin,3,3,3,Y,0,72,0,0,170,NaN,NaN,0,4,2009,WD,Normal,13.22672519452875,10.91437912178165,3.0,5.485626464853031
442,90,RL,4.532599493153256,9.401704256754366,NaN,Reg,Lvl,Inside,Gtl,Edwards,Norm,Norm,Duplex,1Story,4,1955,Gable,CompShg,VinylSd,VinylSd,BrkFace,270.0,3,CBlock,3,No,ALQ,133,Unf,0,1307,GasA,3,N,FuseF,0,0,0,0,0,4,2,Typ,0,4,Attchd,Unf,0,3,3,Y,0,0,0,0,0,NaN,NaN,0,9,2008,WD,Normal,11.678448377988165,9.351926736038054,2.0,5.198497031265826
443,50,RM,3.970291913552122,8.738895704934043,NaN,Reg,Lvl,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,7,1992,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,PConc,3,No,Unf,0,Unf,0,1078,GasA,3,Y,SBrkr,445,0,0,0,0,3,1,Typ,1,4,Detchd,Unf,2,3,3,P,0,0,0,0,0,NaN,NaN,0,6,2008,WD,Normal,12.000897933306716,9.492205559106399,2.0,5.286371295529636
444,120,RL,3.9889840465642745,8.274611946209552,NaN,Reg,Lvl,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,5,2007,Gable,CompShg,WdShing,Wd Shng,BrkFace,72.0,3,PConc,3,Av,Unf,0,Unf,0,1258,GasA,5,Y,SBrkr,0,0,0,0,0,2,1,Typ,1,4,Attchd,Fin,3,3,3,Y,144,16,0,0,0,NaN,NaN,0,6,2007,New,Partial,12.058158312538197,9.776392544732296,2.0,5.350277105478748
445,60,RL,4.2626798770413155,9.076923258535832,NaN,Reg,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,5,1995,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,PConc,3,No,GLQ,642,Unf,0,273,GasA,5,Y,SBrkr,975,0,1,0,1,4,1,Typ,1,3,Attchd,Unf,2,3,3,Y,144,133,0,0,0,NaN,NaN,0,7,2008,WD,Normal,12.25486757159303,9.891516180754907,3.5,5.4785534168509695
446,20,RL,4.30406509320417,9.1958356857733,NaN,Reg,Lvl,Corner,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,1956,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,CBlock,3,No,Unf,0,Unf,0,1436,GasA,2,Y,SBrkr,0,0,0,0,0,3,1,Typ,1,4,Attchd,Unf,2,3,3,Y,0,0,0,0,0,MnPrv,NaN,0,11,2009,COD,Normal,11.755879486687116,9.839002363309719,1.0,5.490117667296535
447,20,RL,4.927253685157205,9.710691327448153,NaN,IR1,Lvl,Corner,Gtl,NAmes,PosA,Norm,1Fam,1Story,6,2002,Gable,CompShg,BrkFace,Plywood,None,0.0,3,CBlock,3,No,ALQ,247,Rec,713,557,GasA,5,Y,SBrkr,0,0,0,0,1,2,1,Mod,1,4,Attchd,Fin,2,3,3,Y,0,0,0,0,0,NaN,NaN,0,6,2010,WD,Normal,12.154784614286667,9.924808634239811,2.5,5.754686804517968
448,60,RL,4.248495242049359,9.32500744695431,NaN,IR1,Lvl,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,5,1999,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,PConc,3,No,Unf,0,Unf,0,930,GasA,4,Y,SBrkr,930,0,0,0,1,4,1,Typ,1,3,Attchd,Fin,2,3,3,Y,89,0,0,0,0,NaN,NaN,0,7,2006,WD,Normal,12.20557752297723,9.889033595565978,2.5,5.244916589820922
